stu_id,year,dept,feedback,sentiment
21106034,SE,DATA SCIENCE,"The Basics in Python session was okay, but could have been better.",-1
21106035,SE,DATA SCIENCE,"I really enjoyed the Basics in Python session.",1
21106036,SE,DATA SCIENCE,"The Basics in Python session exceeded my expectations.",1
21106037,SE,DATA SCIENCE,"I didn't find the Basics in Python session very useful.",-1
21106038,SE,DATA SCIENCE,"The Basics in Python session was good, but lacked depth.",0
21106039,SE,DATA SCIENCE,"I would have preferred a more hands-on approach in the Basics in Python session.",-1
21106040,SE,DATA SCIENCE,"The Basics in Python session was well-structured and easy to follow.",1
21106041,SE,DATA SCIENCE,"I think the Basics in Python session could have covered more topics.",-1
21106042,SE,DATA SCIENCE,"The Basics in Python session was engaging and interactive.",1
21106043,SE,DATA SCIENCE,"I found the Basics in Python session quite basic.",0
21106044,SE,DATA SCIENCE,"The Basics in Python session was well-paced and informative.",1
21106045,SE,DATA SCIENCE,"I would have liked more examples in the Basics in Python session.",-1
21106046,SE,DATA SCIENCE,"The Basics in Python session was well-organized and easy to follow.",1
21106047,SE,DATA SCIENCE,"I found the Basics in Python session quite engaging.",1
21106048,SE,DATA SCIENCE,"The Basics in Python session was a bit too technical for my liking.",-1
21106049,SE,DATA SCIENCE,"I would have preferred more practical exercises in the Basics in Python session.",-1
21106050,SE,DATA SCIENCE,"The Basics in Python session was informative and well-delivered.",1
21106051,SE,DATA SCIENCE,"I think the Basics in Python session could have been more interactive.",0
21106052,SE,DATA SCIENCE,"The Basics in Python session was quite basic, but informative nonetheless.",0
21106053,SE,DATA SCIENCE,"I didn't find the Basics in Python session very engaging.",-1
21106054,SE,DATA SCIENCE,"The Basics in Python session was well-prepared and informative.",1
21106055,SE,DATA SCIENCE,"I would have liked more practical examples in the Basics in Python session.",-1
21106056,SE,DATA SCIENCE,"The Basics in Python session was well-presented and engaging.",1
21106057,SE,DATA SCIENCE,"I found the Basics in Python session quite informative and easy to follow.",1
21106058,SE,DATA SCIENCE,"The Basics in Python session was well-structured, but lacked practical examples.",0
21106059,SE,DATA SCIENCE,"I think the Basics in Python session could have been more hands-on.",-1
21106060,SE,DATA SCIENCE,"The Basics in Python session was quite engaging and informative.",1
21106061,SE,DATA SCIENCE,"The Basics in Python session was a bit too basic for my liking.",0
21106062,SE,DATA SCIENCE,"I would have preferred more advanced topics in the Basics in Python session.",-1
21106063,SE,DATA SCIENCE,"The Basics in Python session was quite informative and engaging.",1
21106064,SE,DATA SCIENCE,"I found the Basics in Python session quite basic, but still learned some new things.",0
21106065,SE,DATA SCIENCE,"The Basics in Python session was well-prepared and informative.",1
21106066,SE,DATA SCIENCE,"I would have liked more hands-on exercises in the Basics in Python session.",-1
21106067,SE,DATA SCIENCE,"The Basics in Python session was well-organized and easy to follow.",1
21106068,SE,DATA SCIENCE,"I found the Basics in Python session quite engaging and interactive.",1
21106069,SE,DATA SCIENCE,"The Basics in Python session was a bit too technical for me.",-1
21106070,SE,DATA SCIENCE,"I think the Basics in Python session could have been more practical.",-1
21106071,SE,DATA SCIENCE,"The Basics in Python session was well-structured and informative.",1
21106072,SE,DATA SCIENCE,"I found the Basics in Python session quite basic, but still useful.",0
21106073,SE,DATA SCIENCE,"The Basics in Python session was well-presented and engaging.",1
21106074,SE,DATA SCIENCE,"I would have liked more real-world examples in the Basics in Python session.",-1
21106075,SE,DATA SCIENCE,"The Basics in Python session was quite engaging and informative.",1
21106076,SE,DATA SCIENCE,"I found the Basics in Python session quite basic, but still informative.",0
21106077,SE,DATA SCIENCE,"The Basics in Python session was well-structured and easy to follow.",1
21106078,SE,DATA SCIENCE,"I think the Basics in Python session could have been more interactive.",0
21106079,SE,DATA SCIENCE,"The Basics in Python session was quite basic, but still well-delivered.",0
21106080,SE,DATA SCIENCE,"I would have liked more advanced concepts in the Basics in Python session.",-1
21106081,SE,DATA SCIENCE,"The Basics in Python session was engaging and informative.",1
21106082,SE,DATA SCIENCE,"I found the Basics in Python session quite basic, but still interesting.",0
21106083,SE,DATA SCIENCE,"The Basics in Python session was well-prepared and informative.",1
21106084,SE,DATA SCIENCE,"I would have preferred more practical examples in the Basics in Python session.",-1
21106085,SE,DATA SCIENCE,"The Basics in Python session was well-organized and engaging.",1
21106086,SE,DATA SCIENCE,"I found the Basics in Python session quite basic, but still useful.",0
21106087,SE,DATA SCIENCE,"The Basics in Python session was well-structured and informative.",1
21106088,SE,DATA SCIENCE,"I would have liked more in-depth explanations in the Basics in Python session.",-1
21106089,SE,DATA SCIENCE,"The Object Oriented Programming session was quite engaging and informative.",1
21106090,SE,DATA SCIENCE,"I found the Object Oriented Programming session quite advanced, but still interesting.",0
21106091,SE,DATA SCIENCE,"The Object Oriented Programming session was well-prepared and well-delivered.",1
21106092,SE,DATA SCIENCE,"I would have preferred more practical examples in the Object Oriented Programming session.",-1
21106093,SE,DATA SCIENCE,"The Object Oriented Programming session was well-organized and easy to follow.",1
21106094,SE,DATA SCIENCE,"I found the Object Oriented Programming session quite challenging, but still learned a lot.",0
21106095,SE,DATA SCIENCE,"The Object Oriented Programming session was quite technical and difficult to follow.",-1
21106096,SE,DATA SCIENCE,"I think the Object Oriented Programming session could have been more engaging.",0
21106097,SE,DATA SCIENCE,"The Object Oriented Programming session was well-structured and informative.",1
21106098,SE,DATA SCIENCE,"I would have liked more hands-on exercises in the Object Oriented Programming session.",-1
21106099,SE,DATA SCIENCE,"The Object Oriented Programming session was quite informative and engaging.",1
21106100,SE,DATA SCIENCE,"I found the Object Oriented Programming session quite useful and practical.",1
21106101,SE,DATA SCIENCE,"The Object Oriented Programming session was quite challenging, but still informative.",0
21106102,SE,DATA SCIENCE,"I would have liked more real-world examples in the Object Oriented Programming session.",-1
21106103,SE,DATA SCIENCE,"The Object Oriented Programming session was well-structured and easy to follow.",1
21106104,SE,DATA SCIENCE,"I found the Object Oriented Programming session quite technical, but still interesting.",0
21106105,SE,DATA SCIENCE,"The Object Oriented Programming session was quite advanced, but still well-delivered.",0
21106106,SE,DATA SCIENCE,"I think the Object Oriented Programming session could have been more interactive.",0
21106107,SE,DATA SCIENCE,"The Object Oriented Programming session was well-prepared and engaging.",1
21106108,SE,DATA SCIENCE,"I would have preferred more practical exercises in the Object Oriented Programming session.",-1
21106109,SE,DATA SCIENCE,"The Object Oriented Programming session was quite challenging, but still informative.",0
